,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,11,점2 <- 점1의 되부름,X,102.972,102.900,0.100,0.000,0.072,|++,A-1-1-1
1,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,11,점2 <- 점1의 되부름,Y,-2.402,-2.400,0.100,-0.100,0.002,|+,A-1-1-1
2,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,12,직선3 <- 직선2의 되부름,X/Y,-44:49:20,-45:00:00,0:20:00,-0:20:00,-0:10:40,---|,A-1-1-1
3,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,17,점4 <- 직선6와 직선5의 교차점,X,81.724,81.700,0.200,-0.200,0.024,|+,A-1-1-1
4,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,19,직선8,Y/X,-7:05:00,-7:00:00,0:30:00,-0:30:00,0:05:00,|+,A-1-1-1
5,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,22,직선11,Y/X,-5:17:58,-5:06:00,1:00:00,-1:00:00,0:11:58,|+,A-1-1-1
6,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,23,점5 <- 직선11와 직선10의 교차점,X,39.478,39.500,0.200,-0.200,-0.022,-|,A-1-1-1
7,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,23,점5 <- 직선11와 직선10의 교차점,Y,17.208,17.100,0.100,-0.100,0.108,0.008,A-1-1-1
8,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,25,점6 <- 직선12와 직선11의 교차점,X,46.559,46.500,0.300,-0.300,0.059,|+,A-1-1-1
9,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,27,점7 <상>,Y,-2.063,-2.000,0.100,-0.100,0.063,|+++,A-1-1-1
10,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,28,점8 <하>,Y,-1.854,-2.000,0.100,-0.100,-0.146,-0.046,A-1-1-1
11,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,29,"직선13 <좌,상>",X/Y,-15:54:40,-16:00:00,0:30:00,-0:30:00,-0:05:20,-|,A-1-1-1
12,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,30,"직선14 <우,상>",X/Y,16:03:02,16:00:00,0:30:00,-0:30:00,0:03:02,|+,A-1-1-1
13,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,31,"직선15 <우,하>",X/Y,15:44:49,16:00:00,0:30:00,-0:30:00,-0:15:11,---|,A-1-1-1
14,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,32,"직선16 <좌,하>",X/Y,-15:31:37,-16:00:00,0:30:00,-0:30:00,-0:28:23,----|,A-1-1-1
15,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,36,거리1 <- XYPLAN[평균]:점10와 점9 <상>,DS,9.732,9.700,0.070,-0.070,0.032,|++,A-1-1-1
16,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,39,거리2 <- XYPLAN[평균]:점12와 점11 <하>,DS,9.613,9.700,0.070,-0.070,-0.087,-0.017,A-1-1-1
17,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,40,점13 <- 점9와 점10의 중점 <상>,X,62.864,62.800,0.100,0.000,0.064,|++,A-1-1-1
18,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,41,점14 <- 점12와 점11의 중점 <하>,X,62.845,62.800,0.100,0.000,0.045,-|,A-1-1-1
19,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,43,원2(E) <소재 경>,R,10.550,10.500,0.100,-0.100,0.050,|++,A-1-1-1
20,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,43,원2(E) <소재 경>,SMmf,5P,0.004,0.008,-0.005,0.013,-,A-1-1-1
21,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,44,원3(I) <상>,X,-0.009,0.000,0.200,-0.200,-0.009,-|,A-1-1-1
22,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,44,원3(I) <상>,Y,-0.008,0.000,0.100,-0.100,-0.008,-|,A-1-1-1
23,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,44,원3(I) <상>,D,11.114,11.100,0.025,0.000,0.014,|+,A-1-1-1
24,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,44,원3(I) <상>,진원도,0.000,0.000,-,-,-,-,A-1-1-1
25,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,45,원4(I) <중>,X,-0.003,0.000,0.200,-0.200,-0.003,-|,A-1-1-1
26,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,45,원4(I) <중>,Y,0.001,0.000,0.200,-0.200,0.001,|+,A-1-1-1
27,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,45,원4(I) <중>,D,11.117,11.100,0.025,0.000,0.017,|++,A-1-1-1
28,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,45,원4(I) <중>,진원도,0.000,0.000,-,-,-,-,A-1-1-1
29,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,45,원4(I) <중>,동심도,0.022,0.000,-,-,-,-,A-1-1-1
30,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,45,원4(I) <중>,SMmf,4P,0.000,0.000,0.000,0.000,-,A-1-1-1
31,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,46,원5(I) <하>,X,0.003,0.000,0.200,-0.200,0.003,|+,A-1-1-1
32,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,46,원5(I) <하>,Y,0.009,0.000,0.200,-0.200,0.009,|+,A-1-1-1
33,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,46,원5(I) <하>,D,11.115,11.100,0.025,0.000,0.015,|+,A-1-1-1
34,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,46,원5(I) <하>,진원도,0.001,0.000,-,-,-,-,A-1-1-1
35,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,46,원5(I) <하>,동심도,0.042,0.000,-,-,-,-,A-1-1-1
36,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,46,원5(I) <하>,SMmf,4P,0.000,0.000,0.000,0.001,-,A-1-1-1
37,6속 PARKING SPRAG,45926-26000,2024.03.22. 02:38:30,양정훈,일상검사,야간,중물,47,"원통1(I) <- 원3, 원4, 원5의 측정점 병합",X,-0.003,0.000,0.100,-0.100,-0.003,-|,A-1-1-1
