,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,3,평면1,평면도,0.003,0.100,-,-,-,|+,NTC
1,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,3,평면1,SMmf,4P,0.001,0.002,-0.002,0.003,-,NTC
2,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,5,원1(I) <상>,D,16.491,16.485,0.030,0.000,0.006,---|,NTC
3,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,5,원1(I) <상>,SMmf,4P,0.001,0.001,-0.001,0.002,-,NTC
4,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,6,원2(I) <중>,D,16.500,16.485,0.030,0.000,0.015,-|,NTC
5,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,6,원2(I) <중>,SMmf,4P,0.002,0.002,-0.003,0.005,-,NTC
6,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,7,원3(I) <하>,D,16.496,16.485,0.030,0.000,0.011,--|,NTC
7,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,7,원3(I) <하>,SMmf,4P,0.000,0.000,0.000,0.000,-,NTC
8,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",D,16.496,16.485,0.030,0.000,0.011,--|,NTC
9,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",원통도,0.008,0.000,-,-,-,-,NTC
10,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",직각도,0.010,0.050,-,-,-,|+,NTC
11,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",SMmf,12P,0.002,0.004,-0.003,0.008,-,NTC
12,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,X,116.646,116.600,0.100,0.000,0.046,-|,NTC
13,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,Y,-10.904,10.900,0.100,-0.100,0.004,|+,NTC
14,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,16,각도1 <- 각도[XYPLAN]:직선2와 직선3,Ang,57.222,57.000,0.333,-0.333,0.222,|+++,NTC
15,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,17,직선4 <27° 소재>,Y/X,27.206,27.000,0.500,-0.500,0.206,|++,NTC
16,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,18,직선5 <7.5° 소재>,Y/X,7.516,7.500,0.500,-0.500,0.016,|+,NTC
17,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,19,점3 <- 직선4와 직선5의 교차점 <소재>,X,110.013,110.200,0.300,-0.300,-0.187,---|,NTC
18,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,20,직선6 <35.9° 소재>,Y/X,35.719,35.900,0.500,-0.500,-0.181,--|,NTC
19,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,21,점4 <- 직선6와 직선5의 교차점 <소재>,X,87.933,88.000,0.300,-0.300,-0.067,-|,NTC
20,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,21,점4 <- 직선6와 직선5의 교차점 <소재>,Y,-24.286,-24.000,0.300,-0.300,0.286,|++++,NTC
21,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,22,직선7 <23.1°>,Y/X,-23.236,-23.100,0.500,-0.500,0.136,|++,NTC
22,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,23,직선8 <6°>,Y/X,-6.150,-6.000,0.500,-0.500,0.150,|++,NTC
23,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,24,점5 <- 직선8와 직선7의 교차점,X,47.897,48.000,0.300,-0.300,-0.103,--|,NTC
24,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,24,점5 <- 직선8와 직선7의 교차점,Y,-16.276,-16.100,0.300,-0.300,0.176,|+++,NTC
25,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,25,원4(E) <소재>,X,-0.045,0.000,0.200,-0.200,-0.045,-|,NTC
26,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,25,원4(E) <소재>,Y,0.066,0.000,0.200,-0.200,0.066,|++,NTC
27,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,25,원4(E) <소재>,D,25.677,26.100,0.000,-0.500,-0.423,---|,NTC
28,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,25,원4(E) <소재>,동심도,0.161,0.000,-,-,-,-,NTC
29,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,25,원4(E) <소재>,SMmf,5P,0.007,0.011,-0.008,0.019,-,NTC
30,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,29,점6 <- 직선9와 직선10의 교차점 <소재>,X,44.112,44.100,0.300,-0.300,0.012,|+,NTC
31,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,29,점6 <- 직선9와 직선10의 교차점 <소재>,Y,6.566,6.500,0.300,-0.300,0.066,|+,NTC
32,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,30,점7 <- 직선10와 직선11의 교차점 <소재>,X,54.050,54.000,0.300,-0.300,0.050,|+,NTC
33,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,30,점7 <- 직선10와 직선11의 교차점 <소재>,Y,5.169,5.100,0.300,-0.300,0.069,|+,NTC
34,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,33,점8 <- 직선13와 직선12의 교차점 <소재>,X,74.366,74.400,0.300,-0.300,-0.034,-|,NTC
35,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,34,직선14 <23.1° 소재>,Y/X,-23.200,-23.100,0.333,-0.333,0.100,|++,NTC
36,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,37,직선16 <우상 소재>,X/Y,13.706,14.500,0.500,-0.500,-0.794,-0.294,NTC
37,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,39,직선18 <좌상 소재>,X/Y,-14.320,-14.500,0.500,-0.500,-0.180,--|,NTC
38,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,42,거리1 <- XAXIS[PT]:점9와 점10 <상>,DS,10.362,10.300,0.070,-0.070,0.062,|++++,NTC
39,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,45,점13 <- 점11와 점12의 중점 <열전관리_상>,X,72.880,72.870,0.100,0.000,0.010,----|,NTC
40,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,46,직선19 <좌하 소재>,X/Y,-14.169,-14.500,0.500,-0.500,-0.331,---|,NTC
41,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,48,직선21 <우하 소재>,X/Y,13.925,14.500,0.500,-0.500,-0.575,-0.075,NTC
42,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,51,거리2 <- XAXIS[PT]:점14와 점15 <하>,DS,10.333,10.300,0.070,-0.070,0.033,|++,NTC
43,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.02.13. 09:21:12,양정훈,일상검사,주간,초1-6-1물,54,점18 <- 점16와 점17의 중점 <열전관리_하>,X,72.878,72.870,0.100,0.000,0.008,----|,NTC
