,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,10,원2(I) <상>,D,10.023,10.000,0.045,0.010,0.023,--|,NTC
1,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,10,원2(I) <상>,SMmf,5P,0.002,0.002,-0.002,0.005,-,NTC
2,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,11,원3(I) <중>,D,10.024,10.000,0.045,0.010,0.024,-|,NTC
3,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,11,원3(I) <중>,SMmf,5P,0.001,0.001,-0.002,0.003,-,NTC
4,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,12,원4(I) <하>,D,10.024,10.000,0.045,0.010,0.024,-|,NTC
5,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,12,원4(I) <하>,SMmf,5P,0.001,0.001,-0.001,0.002,-,NTC
6,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,13,"원통1(I) <- 원2, 원3, 원4의 측정점 병합",D,10.023,10.000,0.045,0.010,0.023,-|,NTC
7,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,13,"원통1(I) <- 원2, 원3, 원4의 측정점 병합",직각도,0.014,0.030,-,-,-,|++,NTC
8,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,13,"원통1(I) <- 원2, 원3, 원4의 측정점 병합",SMmf,15P,0.001,0.002,-0.003,0.005,-,NTC
9,PARKING SRPAG (감마IVT),48614-2H001,2024.02.08. 11:30:14,송성진,일상검사,주간,초물,17,거리1 <- YAXIS[평균]:원5와 직선2 <열전관리치>,DS,72.302,72.000,0.300,0.200,0.302,0.002,NTC
