,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,3,평면1,평면도,0.004,0.1,-,-,-,|+,OK
1,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,3,평면1,SMmf,4P,0.002,0.002,-0.002,0.004,-,OK
2,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,5,원1(I) <상>,D,16.48,16.48,0.03,-0.01,0,--|,OK
3,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,5,원1(I) <상>,SMmf,4P,0.001,0.001,-0.001,0.003,-,OK
4,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,6,원2(I) <중>,D,16.483,16.48,0.03,-0.01,0.003,--|,OK
5,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,6,원2(I) <중>,SMmf,4P,0.002,0.002,-0.003,0.005,-,OK
6,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,7,원3(I) <하>,D,16.479,16.48,0.03,-0.01,-0.001,---|,OK
7,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,7,원3(I) <하>,SMmf,4P,0,0,0,0,-,OK
8,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",D,16.481,16.48,0.03,-0.01,0.001,--|,OK
9,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",원통도,0.006,0,-,-,-,-,OK
10,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",직각도,0.008,0.05,-,-,-,|+,OK
11,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",SMmf,12P,0.002,0.004,-0.002,0.006,-,OK
12,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,X,116.662,116.6,0.1,0,0.062,|+,OK
13,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,Y,-10.906,10.9,0.1,-0.1,0.006,|+,OK
14,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,16,각도1 <- 각도[XYPLAN]:직선2와 직선3,Ang,57.033,57,0.333,-0.333,0.033,|+,OK
15,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,17,직선4 <27° 소재>,Y/X,27.169,27,0.5,-0.5,0.169,|++,OK
16,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,18,직선5 <7.5° 소재>,Y/X,7.498,7.5,0.5,-0.5,-0.002,-|,OK
17,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,19,점3 <- 직선4와 직선5의 교차점 <소재>,X,110.008,110.2,0.3,-0.3,-0.192,---|,OK
18,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,20,직선6 <35.9° 소재>,Y/X,35.701,35.9,0.5,-0.5,-0.199,--|,OK
19,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,21,점4 <- 직선6와 직선5의 교차점 <소재>,X,87.961,88,0.3,-0.3,-0.039,-|,OK
20,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,21,점4 <- 직선6와 직선5의 교차점 <소재>,Y,-24.286,-24,0.3,-0.3,0.286,|++++,OK
21,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,22,직선7 <23.1°>,Y/X,-23.27,-23.1,0.5,-0.5,0.17,|++,OK
22,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,23,직선8 <6°>,Y/X,-6.159,-6,0.5,-0.5,0.159,|++,OK
23,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.01. 23:10:54,양정훈,일상검사,야간,초물,24,점5 <- 직선8와 직선7의 교차점,X,47.902,48,0.3,-0.3,-0.098,--|,OK
