,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,3,평면1,평면도,0.003,0.100,-,-,-,|+,NG
1,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,3,평면1,SMmf,4P,0.001,0.001,-0.001,0.003,-,NG
2,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,5,원1(I) <상>,D,16.474,16.485,0.030,0.000,-0.011,-0.011,NG
3,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,5,원1(I) <상>,SMmf,4P,0.001,0.001,-0.001,0.002,-,NG
4,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,6,원2(I) <중>,D,16.480,16.485,0.030,0.000,-0.005,-0.005,NG
5,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,6,원2(I) <중>,SMmf,4P,0.002,0.002,-0.002,0.004,-,NG
6,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,7,원3(I) <하>,D,16.476,16.485,0.030,0.000,-0.009,-0.009,NG
7,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,7,원3(I) <하>,SMmf,4P,0.001,0.001,-0.001,0.003,-,NG
8,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",D,16.477,16.485,0.030,0.000,-0.008,-0.008,NG
9,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",원통도,0.008,0.000,-,-,-,-,NG
10,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",직각도,0.008,0.050,-,-,-,|+,NG
11,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",SMmf,12P,0.002,0.005,-0.003,0.008,-,NG
12,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,X,116.716,116.600,0.100,0.000,0.116,0.016,NG
13,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,Y,-10.911,10.900,0.100,-0.100,0.011,|+,NG
14,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,16,각도1 <- 각도[XYPLAN]:직선2와 직선3,Ang,57.208,57.000,0.333,-0.333,0.208,|+++,NG
15,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,17,직선4 <27° 소재>,Y/X,27.219,27.000,0.500,-0.500,0.219,|++,NG
16,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,18,직선5 <7.5° 소재>,Y/X,7.478,7.500,0.500,-0.500,-0.022,-|,NG
17,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,19,점3 <- 직선4와 직선5의 교차점 <소재>,X,110.095,110.200,0.300,-0.300,-0.105,--|,NG
18,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,20,직선6 <35.9° 소재>,Y/X,35.727,35.900,0.500,-0.500,-0.173,--|,NG
19,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,21,점4 <- 직선6와 직선5의 교차점 <소재>,X,88.014,88.000,0.300,-0.300,0.014,|+,NG
20,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,21,점4 <- 직선6와 직선5의 교차점 <소재>,Y,-24.298,-24.000,0.300,-0.300,0.298,|++++,NG
21,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,22,직선7 <23.1°>,Y/X,-23.257,-23.100,0.500,-0.500,0.157,|++,NG
22,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,23,직선8 <6°>,Y/X,-6.177,-6.000,0.500,-0.500,0.177,|++,NG
23,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,24,점5 <- 직선8와 직선7의 교차점,X,47.982,48.000,0.300,-0.300,-0.018,-|,NG
24,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,24,점5 <- 직선8와 직선7의 교차점,Y,-16.279,-16.100,0.300,-0.300,0.179,|+++,NG
25,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,25,원4(E) <소재>,X,0.033,0.000,0.200,-0.200,0.033,|+,NG
26,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,25,원4(E) <소재>,Y,0.085,0.000,0.200,-0.200,0.085,|++,NG
27,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,25,원4(E) <소재>,D,25.688,26.100,0.000,-0.500,-0.412,---|,NG
28,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,25,원4(E) <소재>,동심도,0.182,0.000,-,-,-,-,NG
29,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,25,원4(E) <소재>,SMmf,5P,0.005,0.008,-0.007,0.015,-,NG
30,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,29,점6 <- 직선9와 직선10의 교차점 <소재>,X,44.194,44.100,0.300,-0.300,0.094,|++,NG
31,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,29,점6 <- 직선9와 직선10의 교차점 <소재>,Y,6.588,6.500,0.300,-0.300,0.088,|++,NG
32,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,30,점7 <- 직선10와 직선11의 교차점 <소재>,X,54.140,54.000,0.300,-0.300,0.140,|++,NG
33,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,30,점7 <- 직선10와 직선11의 교차점 <소재>,Y,5.184,5.100,0.300,-0.300,0.084,|++,NG
34,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.18. 14:36:44,양정훈,일상검사,주간,중물,33,점8 <- 직선13와 직선12의 교차점 <소재>,X,74.455,74.400,0.300,-0.300,0.055,|+,NG
