,측정값_평면1_평면도,측정값_원1(I) <상>_D,측정값_원2(I) <중>_D,측정값_원3(I) <하>_D,"측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도",측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,측정값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,측정값_직선4 <27° 소재>_Y/X,측정값_직선5 <7.5° 소재>_Y/X,측정값_점3 <- 직선4와 직선5의 교차점 <소재>_X,측정값_직선6 <35.9° 소재>_Y/X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,측정값_직선7 <23.1°>_Y/X,측정값_직선8 <6°>_Y/X,측정값_점5 <- 직선8와 직선7의 교차점_X,측정값_점5 <- 직선8와 직선7의 교차점_Y,측정값_원4(E) <소재>_X,측정값_원4(E) <소재>_Y,측정값_원4(E) <소재>_D,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_X,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_X,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,측정값_점8 <- 직선13와 직선12의 교차점 <소재>_X,측정값_직선14 <23.1° 소재>_Y/X,측정값_직선16 <우상 소재>_X/Y,측정값_직선18 <좌상 소재>_X/Y,측정값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,측정값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,측정값_직선19 <좌하 소재>_X/Y,측정값_직선21 <우하 소재>_X/Y,측정값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,측정값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,측정값_점19 <상>_Y,측정값_점20 <하>_Y,측정값_원5(I) <상부>_Y,측정값_원5(I) <상부>_D,측정값_원6(I) <하부>_Y,측정값_원6(I) <하부>_D,측정값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,측정값_평면2_Z,측정값_평면2_평면도,측정값_평면2_평행도,"측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도",측정값_원7(E) <- 원4의 되부름_X,측정값_원7(E) <- 원4의 되부름_Y,측정값_원7(E) <- 원4의 되부름_D,측정값_점28 <- 점27의 되부름 <소재 원점>_X,측정값_점28 <- 점27의 되부름 <소재 원점>_Y,측정값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,측정값_점29 <- 점13의 되부름 <소재원점>_X,측정값_점29 <- 점13의 되부름 <소재원점>_Y,측정값_점30 <- 점18의 되부름 <소재원점>_X,측정값_점30 <- 점18의 되부름 <소재원점>_Y,측정값_직선25 <- 직선18의 되부름_X/Y,측정값_직선26 <- 직선16의 되부름_X/Y,측정값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,품질상태
count,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0,1627.0
mean,0.002356484326982176,16.486315304240936,16.490669944683468,16.485935464044253,16.487606637984015,0.017368162261831594,116.66840565457899,-10.90640073755378,56.92345666871543,27.170227412415482,7.478376767055932,110.03078119237861,35.7620344191764,87.97075291948372,-24.26948248309773,-23.250609711124767,-6.178244007375538,47.9360749846343,-16.25863306699447,0.007005531653349723,0.1028438844499078,25.692610325752916,44.15640872771973,6.6025832821143196,54.09810694529809,5.192145052243394,74.31122065150583,-23.181666256914564,14.552906576521204,-14.33862323294407,10.333081745543945,72.89101413644744,-14.127946527350954,14.21400553165335,10.30483466502766,72.90336570374923,-2.3388899815611555,-2.283971727105101,2.0113085433312845,3.5264744929317766,2.035735709895513,3.523666256914566,46.51564290104487,12.320968039336204,0.01867240319606638,0.07693300553165335,12.346341118623233,0.012435156730178242,0.08650829748002459,0.007005531653349723,0.1028438844499078,25.692610325752916,116.67622249539028,-10.907125998770743,57.12186662569146,72.9269594345421,-2.3796644130301168,72.93928457283343,-2.3492569145666873,-14.386920098340504,14.504590657652122,10.333075599262445,1.455439459127228
std,0.0007010969661430678,0.009522009492494307,0.009453445205727886,0.009885265033134048,0.009108821681031627,0.01423766963577749,0.08050741704494298,0.007526612036937537,1.6550162490321239,0.08149434535958999,0.0333015227222105,0.045983660024287415,0.08562343568399342,0.03438413234283415,0.02314296243331001,0.05248835849704936,0.025390845522148122,0.04233992974249475,0.02664056157267637,0.032366301304858715,0.03894008033490025,0.014585687489354675,0.037703977396024685,0.029979774499018466,0.03899065860559733,0.02620122444007182,1.4953232476205969,0.06139572694836518,0.31206102728091606,0.33267032652637535,0.019597520487330204,0.03033398220716721,0.16065271297705414,0.325857748744919,0.02299837585704203,0.030433617052628335,0.02062446550352111,0.04133931457522128,0.03988489828830513,0.021287143811952982,0.04155890879114691,0.02152234711363025,0.03412596524644968,0.04067554047451484,0.05233409556857987,0.08105026949669977,0.0511470138214945,0.014603448451088933,0.04655147422754408,0.032366301304858715,0.03894008033490025,0.014585687489354675,0.03205829039719754,0.0030085129576721374,0.17144981596935469,0.01451493955491182,0.013861482412005154,0.016070708664687544,0.029361790921536082,0.3309937361800018,0.31189089753756427,0.019600965493369846,0.6923938192790663
min,0.0,16.43,16.439,16.444,16.443,0.0,115.609,-10.934,30.639,26.357,7.25,109.778,35.389,87.709,-24.437,-23.499,-6.282,47.745,-16.363,-0.079,-0.025,25.647,44.052,6.494,53.899,5.099,61.433,-23.755,12.966,-21.902,10.265,72.768,-15.56,11.161,10.221,72.798,-2.416,-2.414,1.763,3.239,1.855,3.25,46.379,12.182,0.004,0.018,12.066,0.001,0.026,-0.079,-0.025,25.647,116.585,-10.918,55.056,72.82,-2.481,72.851,-2.441,-21.915,12.936,10.265,0.0
25%,0.002,16.48,16.484,16.479,16.481,0.01,116.651,-10.909,57.067499999999995,27.109,7.46,110.0025,35.709,87.9485,-24.285,-23.278,-6.195,47.91,-16.276,-0.016,0.0755,25.683,44.13,6.583,54.074,5.1754999999999995,74.382,-23.2165,14.29,-14.428,10.321,72.871,-14.202,13.947,10.288,72.883,-2.353,-2.313,1.984,3.515,2.007,3.512,46.49,12.294,0.013,0.054,12.316,0.009,0.064,-0.016,0.0755,25.683,116.649,-10.909,57.032,72.917,-2.389,72.929,-2.37,-14.472,14.239,10.321,1.0
50%,0.002,16.487,16.491,16.486,16.488,0.014,116.678,-10.907,57.166,27.181,7.477,110.033,35.742,87.97,-24.271,-23.252,-6.18,47.937,-16.259,0.005,0.108,25.692,44.153,6.604,54.095,5.193,74.406,-23.186,14.602,-14.335,10.334,72.888,-14.128,14.253,10.306,72.902,-2.338,-2.287,2.008,3.525,2.034,3.522,46.513,12.325,0.016,0.064,12.351,0.011,0.076,0.005,0.108,25.692,116.683,-10.908,57.114,72.929,-2.379,72.942,-2.351,-14.387,14.55,10.334,2.0
75%,0.003,16.493,16.497,16.493,16.494,0.02,116.7,-10.905,57.253,27.222,7.495,110.0625,35.812,87.992,-24.255,-23.222,-6.162,47.962,-16.240499999999997,0.029,0.129,25.702,44.182,6.6215,54.121,5.209,74.43,-23.149,14.776,-14.24,10.346,72.91,-14.058,14.476500000000001,10.322,72.922,-2.325,-2.2584999999999997,2.0385,3.537,2.063,3.535,46.539,12.35,0.02,0.0785,12.38,0.013,0.093,0.029,0.129,25.702,116.701,-10.905,57.233,72.937,-2.371,72.95,-2.329,-14.289,14.73,10.346,2.0
max,0.008,16.523,16.527,16.52,16.521,0.237,116.962,-10.807,61.651,27.443,7.98,110.2,36.619,88.103,-24.126,-22.923,-6.041,48.103,-16.157,0.172,0.239,25.783,44.347,6.725,54.597,5.287,109.391,-22.759,18.609,-11.674,10.522,73.017,-12.453,15.443,10.391,73.049,-2.217,-2.107,2.174,3.58,2.185,3.577,46.624,12.619,1.528,2.035,12.684,0.325,0.723,0.172,0.239,25.783,116.79,-10.899,58.71,72.985,-2.332,73.027,-2.23,-11.74,18.583,10.522,2.0
