파일명,component_0,component_1,component_2,component_3,품질상태
230312_일상검사_주_초_1-1-1_OK.csv,0.22884066550140988,0.4445929433109605,0.20654995426578387,-0.360688962862165,1
230312_일상검사_주_초_1-2-1_OK.csv,-0.49939391518171433,-0.46988819573592877,-0.2623781285382909,0.11014443848394119,1
230312_일상검사_주_초_1-3-1_OK.csv,0.6105584917467624,-0.17183257710778171,-0.14838713339574897,-0.008328257520282956,1
230312_일상검사_주_초_1-4-1_OK.csv,2.8477707049884704,-0.1835933129764219,-0.17296254202857175,-0.23328521013134254,1
230312_일상검사_주_초_1-5-1_OK.csv,-0.5034158971463523,-0.38640813507975147,-0.17836903931003212,0.10054946908297839,1
230312_일상검사_주_초_1-6-1_OK.csv,-0.5174289444424952,-0.25107875235256344,-0.10070567678208908,0.02068180192455827,1
240112_일상검사_주_초_2-6-1_NG.csv,0.4386987544053528,-0.14166390599117898,-0.40882814723930794,-0.0057246585539705245,0
240113_일상검사_야_초_1-1-1_OK.csv,-0.4707591861501265,1.0649728319113352,0.5569461781231301,-0.8913352173592,1
240113_일상검사_야_초_1-2-1_OK.csv,-0.3818931550005257,0.7741546999850416,0.5709021658963908,-0.8508061408822326,1
240113_일상검사_야_초_1-3-1_OK.csv,-0.5801037849392907,-0.24738061094494687,0.264533064501683,-0.18915174769230475,1
240113_일상검사_야_초_1-4-1_OK.csv,-0.39157735310002,-0.06265574043555402,0.18727916301264705,-0.4636729253360051,1
240113_일상검사_야_초_1-5-1_OK.csv,-0.559666865660873,-0.11687780754672653,0.114019933429168,-0.13304904574813547,1
240113_일상검사_야_초_1-6-1_NG.csv,-0.5455623266330667,0.20069355817051804,0.56314600301216,-0.3330568999160063,0
240113_일상검사_야_초_2-1-1_NG.csv,-0.544208673813308,0.4326411480642281,1.3642340480820943,-0.02348120196735308,0
240113_일상검사_야_초_2-2-1_NG.csv,-0.5686454462527477,1.5081339072766868,1.9841712395884887,-0.9479120016113457,0
240113_일상검사_야_초_2-3-1_OK.csv,-0.44714216493919373,0.05920097683223422,0.7605549060486146,-0.02252894219751987,1
240113_일상검사_야_초_2-4-1_NG.csv,-0.4215997728919278,0.37454840767672054,2.2629716519626726,-0.47098510793024323,0
240113_일상검사_야_초_2-5-1_NG.csv,-0.44844211682795904,0.19689720872713018,1.6846621868575788,-0.3537553430416007,0
240113_일상검사_야_초_2-6-1_NG.csv,-0.46366517775300115,0.8253245597161906,2.0231726214410966,-0.6359742334826625,0
240113_일상검사_주_초_1-1-1_NG.csv,-0.43710798421139324,-0.15195545019921286,0.9437289618844223,-0.11327605208820042,0
240113_일상검사_주_초_1-2-1_OK.csv,-0.41979495157156077,-0.3245924344141877,0.4181906160336149,0.11935359842960243,1
240113_일상검사_주_초_1-3-1_OK.csv,-0.5132621988534851,-0.0674711142647193,-0.9344752756310947,-1.8629924713860289,1
240113_일상검사_주_초_1-4-1_NG.csv,-0.4233442299754378,0.11464817909030754,0.765957509368778,0.04459724510442342,0
240113_일상검사_주_초_1-5-1_OK.csv,-0.483793299536812,-0.3850470347434418,-0.12479382887882103,0.06824782596503436,1
240113_일상검사_주_초_1-6-1_OK.csv,-0.39140316922155277,-0.11570873253525663,0.4079783429641315,0.12320172773905047,1
240113_일상검사_주_초_2-1-1_OK.csv,-0.3541843952767213,-0.11137282236779723,-0.3467754531978702,0.03610819040216094,1
240113_일상검사_주_초_2-2-1_NG.csv,-0.5593919569680978,0.03128864909395604,0.6425561621383276,0.06691596537889373,0
240113_일상검사_주_초_2-3-1_OK.csv,-0.475345774026056,-0.3272757421803557,-0.2915168672279252,0.14174355547054845,1
240113_일상검사_주_초_2-4-1_OK.csv,-0.4751078562164985,-0.4331653385333064,-0.36600375635206045,0.31703734897945335,1
240113_일상검사_주_초_2-5-1_OK.csv,-0.5955274185353544,0.014386390372168647,0.4852155862318658,2.689212594741804,1
240113_일상검사_주_초_2-6-1_NG.csv,-0.481322033397059,-0.38073601975516486,-0.17455319666644153,0.6117679068456354,0
240115_일상검사_주_초_2-3-1_OK.csv,-0.2897899027550898,-0.3933065499741949,-0.305336428802081,-0.039089114396407644,1
240115_일상검사_주_초_2-4-1_OK.csv,-0.16659593618598165,-0.3378197305414652,-0.3049426085918088,-0.1886393366182616,1
240116_일상검사_야_중_1-1-1_NG.csv,0.6335060184500992,0.2062381705376501,0.9724335223096227,0.05559749020822375,0
240116_일상검사_야_중_1-2-1_NG.csv,0.6063613478045682,-0.3009077807058365,0.08237812753212566,-0.0445409638075923,0
240116_일상검사_야_중_1-2-1_OK.csv,-0.38821557960675834,0.05930280505419932,0.4887503179592489,0.19596806928265847,1
240116_일상검사_야_중_1-3-1_NG.csv,8.090707886164626,1.1608183011618844,2.398238594902608,-0.26185508166168425,0
240116_일상검사_야_중_1-4-1_NG.csv,2.1947044968697837,0.15272611756149632,0.7500793213485364,0.07620667619911256,0
240116_일상검사_야_중_1-4-1_OK.csv,-0.40787837314573977,-0.4296995538442337,-0.4272212967572079,0.08393541358557366,1
240116_일상검사_야_중_1-5-1_NG.csv,-0.10668155573616186,-0.3386704969570154,0.27170323528305235,0.13274902827136123,0
240116_일상검사_야_중_1-6-1_NG.csv,-0.42738767252693416,-0.04958128817310866,0.8433664683264589,0.08652413143449429,0
240116_일상검사_야_중_2-1-1_OK.csv,0.03604763710065282,-0.1719165835398814,0.04520498656689865,0.3611955273558437,1
240116_일상검사_야_중_2-2-1_OK.csv,0.915784623037564,-0.3123556041937978,0.26911356256608654,0.2757583677324959,1
