,index,파일명,판정_평면1_평면도,판정_원1(I) <상>_D,판정_원2(I) <중>_D,판정_원3(I) <하>_D,"판정_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","판정_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도",판정_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,판정_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,판정_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,판정_직선7 <23.1°>_Y/X,판정_직선8 <6°>_Y/X,판정_점5 <- 직선8와 직선7의 교차점_X,판정_점5 <- 직선8와 직선7의 교차점_Y,판정_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,판정_점13 <- 점11와 점12의 중점 <열전관리_상>_X,판정_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,판정_점18 <- 점16와 점17의 중점 <열전관리_하>_X,판정_점19 <상>_Y,판정_점20 <하>_Y,판정_원5(I) <상부>_Y,판정_원5(I) <상부>_D,판정_원6(I) <하부>_Y,판정_원6(I) <하부>_D,판정_거리3 <- XYPLAN[PT]:원5와 원통1_DS,판정_평면2_Z,판정_평면2_평면도,판정_평면2_평행도,"판정_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","판정_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","판정_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도",판정_원7(E) <- 원4의 되부름_X,판정_원7(E) <- 원4의 되부름_Y,판정_원7(E) <- 원4의 되부름_D,판정_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,판정_직선25 <- 직선18의 되부름_X/Y,판정_직선26 <- 직선16의 되부름_X/Y,품질상태
57,0,240116_일상검사_야_초_2-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.661,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0
58,0,240116_일상검사_야_초_2-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.666,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0
59,0,240116_일상검사_주_초_1-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.593,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0
60,0,240116_일상검사_주_초_1-2-1_NG.txt,0.0,-0.006,0.0,0.0,0.0,0.0,-0.029,0.0,-1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0,240116_일상검사_주_초_1-3-1_NG.txt,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.543,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0
62,0,240116_일상검사_주_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.606,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0
63,0,240116_일상검사_주_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.604,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0
64,0,240116_일상검사_주_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.087,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.346,0.81,0.0,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0
65,0,240116_일상검사_주_초_2-1-1_NG.txt,0.0,-0.001,0.0,0.0,0.0,0.083,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.784,0.0,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0
66,0,240116_일상검사_주_초_2-2-1_NG.txt,0.0,0.0,0.0,-0.002,0.0,0.092,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.795,0.0,0.388,0.0,0.0,0.0,0.0,-0.017,0.0,0
67,0,240116_일상검사_주_초_2-3-1_NG.txt,0.0,-0.001,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0
68,0,240116_일상검사_주_초_2-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.653,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0
69,0,240116_일상검사_주_초_2-5-1_NG.txt,0.0,-0.009,-0.01,-0.006,-0.008,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.65,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
70,0,240116_일상검사_주_초_2-6-1_NG.txt,0.0,-0.001,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.617,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0
71,0,240117_일상검사_야_중_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.638,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1
72,0,240117_일상검사_야_중_1-2-1_NG.txt,0.0,0.0,0.0,-0.002,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.1,0.686,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0
73,0,240117_일상검사_야_중_1-2-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.623,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1
74,0,240117_일상검사_야_중_1-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.636,0.0,0.037,0.0,0.0,0.0,-1.198,0.0,0.0,0
75,0,240117_일상검사_야_중_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.649,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0,240117_일상검사_야_초_1-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.09,0.679,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0
77,0,240117_일상검사_야_초_1-2-1_NG.txt,0.0,-0.001,0.0,-0.001,0.0,0.0,0.049,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.649,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0
78,0,240117_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.697,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0
79,0,240117_일상검사_야_초_1-4-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.645,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1
80,0,240117_일상검사_야_초_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.653,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1
81,0,240117_일상검사_야_초_1-6-1_NG.txt,0.0,0.0,0.0,-0.001,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.648,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0
82,0,240118_일상검사_야_중_2-2-1_OK.txt,0.0,-0.001,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.567,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,1
83,0,240118_일상검사_야_중_2-3-1_NG.txt,0.0,0.0,0.0,-0.004,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.639,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0,240118_일상검사_야_중_2-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.588,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,1
85,0,240118_일상검사_야_중_2-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.593,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0
86,0,240118_일상검사_야_중_2-5-1_OK.txt,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.588,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,1
87,0,240118_일상검사_야_초_1-2-1_NG.txt,0.0,0.0,0.0,-0.002,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.603,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0
88,0,240118_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.001,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.624,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0
89,0,240118_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.587,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0
90,0,240118_일상검사_야_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.611,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0
91,0,240118_일상검사_야_초_1-6-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.585,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,1
92,0,240118_일상검사_주_종_1-2-1_NG.txt,0.0,-0.004,-0.002,0.0,-0.002,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0
93,0,240118_일상검사_주_종_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.606,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0
94,0,240118_일상검사_주_종_1-4-1_NG.txt,0.0,0.0,0.0,-0.006,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.007,0.607,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0
95,0,240118_일상검사_주_중_1-1-1_NG.txt,0.0,-0.007,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.62,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0
96,0,240118_일상검사_주_중_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0
97,0,240118_일상검사_주_중_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.606,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0
98,0,240118_일상검사_주_중_2-1-1_NG.txt,0.0,-0.01,-0.006,-0.006,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.58,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0
99,0,240118_일상검사_주_중_2-2-1_NG.txt,0.0,-0.011,-0.005,-0.009,-0.008,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.58,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0
100,0,240118_일상검사_주_중_2-3-1_NG.txt,0.0,-0.008,-0.01,-0.009,-0.009,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.583,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0
101,0,240118_일상검사_주_중_2-4-1_NG.txt,0.0,-0.015,-0.011,-0.007,-0.011,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.58,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0
102,0,240118_일상검사_주_중_2-5-1_NG.txt,0.0,-0.017,-0.013,-0.015,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.614,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,1
103,0,240118_일상검사_주_중_2-6-1_NG.txt,0.0,-0.008,-0.005,-0.009,-0.007,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.609,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0
104,0,240119_일상검사_야_중_1-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.572,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0
105,0,240119_일상검사_야_중_1-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.567,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0
106,0,240119_일상검사_야_중_1-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.567,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1
107,0,240119_일상검사_야_중_1-4-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.015,0.564,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,1
108,0,240119_일상검사_야_중_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.526,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,1
109,0,240119_일상검사_야_중_1-6-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.528,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,1
110,0,240119_일상검사_주_초_1-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0
111,0,240119_일상검사_주_초_1-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0
112,0,240119_일상검사_주_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.632,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1
113,0,240119_일상검사_주_초_1-4-1_NG.txt,0.0,0.0,-0.004,-0.01,-0.002,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0
114,0,240119_일상검사_주_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
115,0,240119_일상검사_주_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.626,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0
116,0,240120_일상검사_주_중_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.557,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0
117,0,240120_일상검사_주_초_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.597,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,1
118,0,240120_일상검사_주_초_1-2-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,1
119,0,240120_일상검사_주_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.551,0.0,0.022,0.0,0.0,0.0,0.0,-0.086,0.0,0
120,0,240120_일상검사_주_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.608,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0
121,0,240120_일상검사_주_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.532,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0
122,0,240120_일상검사_주_초_1-6-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.0,0.022,0.0,0.0,0.0,0.024,0.0,0.0,1
123,0,240122_일상검사_야_중_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.586,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,1
124,0,240122_일상검사_야_중_1-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.594,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,1
125,0,240122_일상검사_야_중_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.576,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,1
126,0,240122_일상검사_야_초_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.582,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0,240122_일상검사_야_초_1-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.591,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0
128,0,240122_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0
129,0,240122_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.583,0.0,0.045,0.0,0.0,0.0,0.0,0.0,-0.031,0
130,0,240122_일상검사_야_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.588,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0
